order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id
2229,398,2024-01-27,11:41:00,11,Biscuits,2,193.11,Snacks,492
2229,398,2024-01-27,11:41:00,11,Prawns,3,313.41,Meat & Seafood,886
2229,398,2024-01-27,11:41:00,11,Cookies,3,51.8,Bakery,183
2230,320,2024-06-02,21:02:00,21,Pain Reliever,3,326.83,Health & Wellness,202
2230,320,2024-06-02,21:02:00,21,Vitamins,1,122.52,Health & Wellness,526
2230,320,2024-06-02,21:02:00,21,Spinach,1,432.4,Fruits & Vegetables,886
2230,320,2024-06-02,21:02:00,21,Biscuits,3,454.61,Snacks,692
2230,320,2024-06-02,21:02:00,21,Croissant,3,316.49,Bakery,708
2231,12,2024-06-01,6:11:00,6,Chicken Breast,2,363.11,Meat & Seafood,829
2231,12,2024-06-01,6:11:00,6,Popcorn,3,227.2,Snacks,402
2231,12,2024-06-01,6:11:00,6,Cake,2,333.47,Bakery,524
2231,12,2024-06-01,6:11:00,6,Popcorn,3,292.19,Snacks,310
2231,12,2024-06-01,6:11:00,6,Chips,1,271.72,Snacks,788
2231,12,2024-06-01,6:11:00,6,Tea,3,427.28,Beverages,270
2231,12,2024-06-01,6:11:00,6,Beef,1,182.69,Meat & Seafood,941
2232,67,2024-12-15,10:14:00,10,Beef,3,43.8,Meat & Seafood,374
2232,67,2024-12-15,10:14:00,10,Detergent,3,482.36,Household,169
2232,67,2024-12-15,10:14:00,10,Tea,2,192.46,Beverages,643
2233,422,2024-05-05,9:37:00,9,Mixer Grinder,1,160.46,Electronics,738
2233,422,2024-05-05,9:37:00,9,Croissant,1,109.48,Bakery,573
2233,422,2024-05-05,9:37:00,9,Prawns,1,391.34,Meat & Seafood,434
2233,422,2024-05-05,9:37:00,9,Popcorn,3,346.76,Snacks,492
2233,422,2024-05-05,9:37:00,9,Croissant,3,415.2,Bakery,279
2233,422,2024-05-05,9:37:00,9,Rice,3,98.31,Grains & Staples,362
2233,422,2024-05-05,9:37:00,9,Milk,1,155.82,Dairy & Eggs,714
2234,179,2024-01-31,6:36:00,6,Detergent,1,183.1,Household,785
2234,179,2024-01-31,6:36:00,6,Fish,1,370.27,Meat & Seafood,198
2234,179,2024-01-31,6:36:00,6,Belt,3,256.08,Clothing Accessories,891
2235,222,2024-01-22,13:05:00,13,Fiction Book,2,448.7,Books,868
2235,222,2024-01-22,13:05:00,13,Jeans,2,279.64,Clothing,178
2235,222,2024-01-22,13:05:00,13,Apple,1,104.85,Fruits & Vegetables,925
2235,222,2024-01-22,13:05:00,13,Apple,2,417.05,Fruits & Vegetables,910
2235,222,2024-01-22,13:05:00,13,Chocolate,3,173.89,Snacks,842
2235,222,2024-01-22,13:05:00,13,Shampoo,1,61.04,Personal Care,524
2236,321,2024-09-28,7:40:00,7,Soda,3,464.23,Beverages,682
2236,321,2024-09-28,7:40:00,7,Saree,1,454.71,Clothing,595
2236,321,2024-09-28,7:40:00,7,Pasta,1,335.41,Grains & Staples,541
2236,321,2024-09-28,7:40:00,7,Potato,1,292.71,Fruits & Vegetables,231
2236,321,2024-09-28,7:40:00,7,Shirt,1,70.95,Clothing,291
2237,170,2024-03-28,9:18:00,9,Orange,1,276.44,Fruits & Vegetables,809
2237,170,2024-03-28,9:18:00,9,Belt,2,305.94,Clothing Accessories,205
2237,170,2024-03-28,9:18:00,9,Diapers,3,432.75,Baby Care,902
2237,170,2024-03-28,9:18:00,9,Marker,3,426.8,Stationery,739
2238,406,2024-09-16,8:26:00,8,Pen,3,401.59,Stationery,193
2238,406,2024-09-16,8:26:00,8,Biscuits,2,135.86,Snacks,239
2238,406,2024-09-16,8:26:00,8,Bread,1,66.46,Bakery,767
2238,406,2024-09-16,8:26:00,8,Pen,1,431.62,Stationery,929
2238,406,2024-09-16,8:26:00,8,Face Wash,3,315.63,Personal Care,606
2239,143,2024-12-18,20:45:00,20,Sugar,1,253.02,Grains & Staples,609
2239,143,2024-12-18,20:45:00,20,Popcorn,2,126.4,Snacks,702
2239,143,2024-12-18,20:45:00,20,Apple,3,304.48,Fruits & Vegetables,572
2239,143,2024-12-18,20:45:00,20,Tissue,1,263.71,Household,159
2240,210,2024-08-13,10:16:00,10,Face Wash,2,38.19,Personal Care,689
2240,210,2024-08-13,10:16:00,10,Cooking Oil,3,304.93,Grains & Staples,366
2240,210,2024-08-13,10:16:00,10,Bread,2,99.33,Bakery,722
2240,210,2024-08-13,10:16:00,10,Apple,3,179.64,Fruits & Vegetables,549
2240,210,2024-08-13,10:16:00,10,Marker,1,276.21,Stationery,140
2240,210,2024-08-13,10:16:00,10,Educational Book,2,452.27,Books,718
2241,56,2024-05-07,16:17:00,16,Chicken Breast,2,492.18,Meat & Seafood,411
2241,56,2024-05-07,16:17:00,16,Electric Kettle,2,447.61,Electronics,274
2241,56,2024-05-07,16:17:00,16,Apple,1,88.71,Fruits & Vegetables,642
2241,56,2024-05-07,16:17:00,16,Pen,3,453.68,Stationery,187
2242,141,2024-05-31,20:37:00,20,Popcorn,1,39.12,Snacks,543
2242,141,2024-05-31,20:37:00,20,Carrot,1,265.59,Fruits & Vegetables,644
2242,141,2024-05-31,20:37:00,20,Tomato,2,34.04,Fruits & Vegetables,396
2242,141,2024-05-31,20:37:00,20,Shoes,3,179.47,Footwear,229
2242,141,2024-05-31,20:37:00,20,Soap,3,214.91,Personal Care,393
2243,445,2024-02-25,15:31:00,15,Salt,2,386.16,Grains & Staples,766
2243,445,2024-02-25,15:31:00,15,Shoes,2,83.68,Footwear,635
2243,445,2024-02-25,15:31:00,15,Dress,1,72.15,Clothing,567
2243,445,2024-02-25,15:31:00,15,Soap,1,433.24,Personal Care,863
2243,445,2024-02-25,15:31:00,15,Potato,2,60.23,Fruits & Vegetables,155
2244,114,2024-03-07,15:46:00,15,Earphones,1,278.83,Electronics,795
2244,114,2024-03-07,15:46:00,15,Butter,3,45.64,Dairy & Eggs,729
2244,114,2024-03-07,15:46:00,15,Cheese,3,388.59,Dairy & Eggs,301
2244,114,2024-03-07,15:46:00,15,Fiction Book,2,431.89,Books,422
2244,114,2024-03-07,15:46:00,15,Wheat Flour,1,470.98,Grains & Staples,839
2245,309,2024-03-21,20:24:00,20,Shoes,1,148.56,Footwear,440
2245,309,2024-03-21,20:24:00,20,Popcorn,3,296.61,Snacks,239
2245,309,2024-03-21,20:24:00,20,Educational Book,1,393.96,Books,190
2245,309,2024-03-21,20:24:00,20,Cake,1,94.41,Bakery,958
2246,66,2024-03-16,19:52:00,19,Mixer Grinder,2,221.1,Electronics,566
2246,66,2024-03-16,19:52:00,19,Butter,3,364.11,Dairy & Eggs,250
2246,66,2024-03-16,19:52:00,19,Prawns,3,237.82,Meat & Seafood,842
2246,66,2024-03-16,19:52:00,19,Pasta,1,165.88,Grains & Staples,914
2246,66,2024-03-16,19:52:00,19,Soda,2,281.31,Beverages,147
2246,66,2024-03-16,19:52:00,19,Chicken Breast,2,393.68,Meat & Seafood,294
2247,338,2024-11-14,16:20:00,16,Yogurt,3,126.34,Dairy & Eggs,731
2247,338,2024-11-14,16:20:00,16,Apple,2,363.53,Fruits & Vegetables,631
2247,338,2024-11-14,16:20:00,16,Banana,3,117.85,Fruits & Vegetables,824
2247,338,2024-11-14,16:20:00,16,Electric Kettle,2,429.6,Electronics,539
2248,382,2024-05-03,13:35:00,13,Pasta,3,371.95,Grains & Staples,296
2248,382,2024-05-03,13:35:00,13,Detergent,3,25.32,Household,249
2248,382,2024-05-03,13:35:00,13,Electric Kettle,2,400.05,Electronics,582
2248,382,2024-05-03,13:35:00,13,Earphones,1,462.77,Electronics,269
2248,382,2024-05-03,13:35:00,13,Chocolate,3,402.62,Snacks,365
2248,382,2024-05-03,13:35:00,13,Dress,3,273.59,Clothing,997
2249,96,2024-09-20,22:19:00,22,Shoes,1,39.81,Footwear,213
2249,96,2024-09-20,22:19:00,22,Spices,3,288.11,Grains & Staples,950
2249,96,2024-09-20,22:19:00,22,Fish,3,135.0,Meat & Seafood,337
2249,96,2024-09-20,22:19:00,22,Diapers,2,418.05,Baby Care,441
2250,241,2024-05-29,12:33:00,12,Chicken Breast,3,344.81,Meat & Seafood,739
2250,241,2024-05-29,12:33:00,12,Toilet Paper,1,146.25,Household,674
2250,241,2024-05-29,12:33:00,12,Chicken Breast,1,36.54,Meat & Seafood,526
2251,88,2024-04-11,21:37:00,21,Tissue,2,62.93,Household,609
2251,88,2024-04-11,21:37:00,21,Spices,3,109.29,Grains & Staples,811
2251,88,2024-04-11,21:37:00,21,Cooking Oil,1,297.5,Grains & Staples,262
2251,88,2024-04-11,21:37:00,21,Notebook,3,140.37,Stationery,127
2251,88,2024-04-11,21:37:00,21,Diapers,2,383.49,Baby Care,637
2251,88,2024-04-11,21:37:00,21,Baby Food,2,240.54,Baby Care,920
2251,88,2024-04-11,21:37:00,21,Banana,2,308.78,Fruits & Vegetables,836
2252,294,2024-07-19,15:10:00,15,Diapers,1,455.49,Baby Care,623
2252,294,2024-07-19,15:10:00,15,Bread,1,175.87,Bakery,884
2252,294,2024-07-19,15:10:00,15,Fiction Book,2,161.99,Books,614
2252,294,2024-07-19,15:10:00,15,Baby Food,3,133.07,Baby Care,346
2252,294,2024-07-19,15:10:00,15,Shirt,3,66.12,Clothing,239
2253,500,2024-09-22,15:09:00,15,Biscuits,2,464.21,Snacks,553
2253,500,2024-09-22,15:09:00,15,Banana,1,139.61,Fruits & Vegetables,497
2253,500,2024-09-22,15:09:00,15,Chips,3,428.32,Snacks,568
2253,500,2024-09-22,15:09:00,15,Mixer Grinder,2,126.78,Electronics,667
2253,500,2024-09-22,15:09:00,15,Phone Cover,1,455.13,Electronics,934
2254,159,2024-11-28,9:55:00,9,Earphones,3,173.04,Electronics,606
2254,159,2024-11-28,9:55:00,9,Pasta,2,237.37,Grains & Staples,800
2254,159,2024-11-28,9:55:00,9,Charger,2,196.79,Electronics,449
2254,159,2024-11-28,9:55:00,9,Shirt,3,352.56,Clothing,188
2254,159,2024-11-28,9:55:00,9,Fiction Book,3,364.32,Books,952
2254,159,2024-11-28,9:55:00,9,Bread,3,99.91,Bakery,507
2255,367,2024-03-31,20:05:00,20,Lentils,2,19.43,Grains & Staples,397
2255,367,2024-03-31,20:05:00,20,Notebook,1,91.05,Stationery,825
2255,367,2024-03-31,20:05:00,20,Chips,1,116.0,Snacks,217
2255,367,2024-03-31,20:05:00,20,Wheat Flour,2,221.72,Grains & Staples,208
2255,367,2024-03-31,20:05:00,20,Saree,1,310.21,Clothing,576
2255,367,2024-03-31,20:05:00,20,Educational Book,3,409.02,Books,723
2255,367,2024-03-31,20:05:00,20,Dress,2,121.5,Clothing,526
2256,187,2024-07-07,10:57:00,10,Vitamins,2,233.22,Health & Wellness,750
2256,187,2024-07-07,10:57:00,10,Spinach,2,59.55,Fruits & Vegetables,963
2256,187,2024-07-07,10:57:00,10,Prawns,2,90.96,Meat & Seafood,986
2256,187,2024-07-07,10:57:00,10,Coffee,3,381.63,Beverages,164
2256,187,2024-07-07,10:57:00,10,Popcorn,1,161.82,Snacks,450
2257,429,2024-04-14,7:17:00,7,Onion,3,44.27,Fruits & Vegetables,764
2257,429,2024-04-14,7:17:00,7,Banana,1,312.32,Fruits & Vegetables,898
2257,429,2024-04-14,7:17:00,7,Juice,1,146.32,Beverages,204
2257,429,2024-04-14,7:17:00,7,Orange,2,164.84,Fruits & Vegetables,965
2257,429,2024-04-14,7:17:00,7,Mixer Grinder,1,106.3,Electronics,806
2257,429,2024-04-14,7:17:00,7,Detergent,3,94.17,Household,337
2258,217,2024-08-11,9:35:00,9,Shampoo,1,46.44,Personal Care,919
2258,217,2024-08-11,9:35:00,9,Fish,3,219.01,Meat & Seafood,496
2258,217,2024-08-11,9:35:00,9,Shirt,1,27.61,Clothing,650
2258,217,2024-08-11,9:35:00,9,Jeans,1,252.1,Clothing,385
2259,411,2024-12-20,13:57:00,13,Dress,3,239.34,Clothing,678
2259,411,2024-12-20,13:57:00,13,Biscuits,1,131.86,Snacks,240
2259,411,2024-12-20,13:57:00,13,Pen,3,21.55,Stationery,702
2259,411,2024-12-20,13:57:00,13,Cookies,1,239.99,Bakery,623
2260,224,2024-04-25,10:01:00,10,Cookies,2,100.82,Bakery,669
2260,224,2024-04-25,10:01:00,10,Educational Book,2,385.31,Books,191
2260,224,2024-04-25,10:01:00,10,Diapers,2,308.25,Baby Care,376
2260,224,2024-04-25,10:01:00,10,Beef,2,471.09,Meat & Seafood,706
2260,224,2024-04-25,10:01:00,10,Soda,2,103.35,Beverages,555
2260,224,2024-04-25,10:01:00,10,Yogurt,1,486.27,Dairy & Eggs,506
2261,241,2024-11-28,18:07:00,18,Croissant,1,293.24,Bakery,544
2261,241,2024-11-28,18:07:00,18,Pasta,1,23.88,Grains & Staples,411
2261,241,2024-11-28,18:07:00,18,Notebook,2,365.55,Stationery,140
2261,241,2024-11-28,18:07:00,18,Rice,2,388.24,Grains & Staples,442
2261,241,2024-11-28,18:07:00,18,Phone Cover,2,343.45,Electronics,172
2261,241,2024-11-28,18:07:00,18,Tomato,2,91.37,Fruits & Vegetables,185
2261,241,2024-11-28,18:07:00,18,Eggs,3,135.32,Dairy & Eggs,902
2262,435,2024-09-02,11:12:00,11,Chicken Breast,1,315.83,Meat & Seafood,189
2262,435,2024-09-02,11:12:00,11,Floor Cleaner,2,490.93,Household,168
2262,435,2024-09-02,11:12:00,11,Phone Cover,2,435.57,Electronics,832
2262,435,2024-09-02,11:12:00,11,Biscuits,2,481.72,Snacks,325
2262,435,2024-09-02,11:12:00,11,Potato,1,149.75,Fruits & Vegetables,167
2263,424,2024-12-31,21:33:00,21,Phone Cover,3,323.36,Electronics,296
2263,424,2024-12-31,21:33:00,21,Detergent,1,102.32,Household,254
2263,424,2024-12-31,21:33:00,21,Fish,1,331.38,Meat & Seafood,666
2263,424,2024-12-31,21:33:00,21,Notebook,3,448.31,Stationery,195
2263,424,2024-12-31,21:33:00,21,Milk,1,382.08,Dairy & Eggs,372
2263,424,2024-12-31,21:33:00,21,Face Wash,3,487.33,Personal Care,117
2264,178,2024-02-05,7:37:00,7,Onion,3,494.4,Fruits & Vegetables,248
2264,178,2024-02-05,7:37:00,7,Spinach,3,471.11,Fruits & Vegetables,715
2264,178,2024-02-05,7:37:00,7,Shampoo,3,251.46,Personal Care,623
2264,178,2024-02-05,7:37:00,7,Sugar,1,190.32,Grains & Staples,970
2264,178,2024-02-05,7:37:00,7,Face Wash,1,228.19,Personal Care,746
2264,178,2024-02-05,7:37:00,7,Jeans,1,101.42,Clothing,448
2264,178,2024-02-05,7:37:00,7,Potato,1,473.97,Fruits & Vegetables,708
2265,321,2024-02-28,22:57:00,22,Vitamins,1,78.89,Health & Wellness,920
2265,321,2024-02-28,22:57:00,22,Milk,3,371.63,Dairy & Eggs,494
2265,321,2024-02-28,22:57:00,22,Rice,1,173.29,Grains & Staples,298
2265,321,2024-02-28,22:57:00,22,Apple,1,273.71,Fruits & Vegetables,121
2265,321,2024-02-28,22:57:00,22,Soda,3,179.53,Beverages,928
2266,227,2024-08-20,6:46:00,6,Detergent,1,364.61,Household,153
2266,227,2024-08-20,6:46:00,6,Rice,3,145.35,Grains & Staples,453
2266,227,2024-08-20,6:46:00,6,Beef,1,153.89,Meat & Seafood,711
2266,227,2024-08-20,6:46:00,6,Rice,2,10.9,Grains & Staples,260
2266,227,2024-08-20,6:46:00,6,Prawns,3,66.78,Meat & Seafood,591
2266,227,2024-08-20,6:46:00,6,Biscuits,1,276.62,Snacks,854
2266,227,2024-08-20,6:46:00,6,Rice,2,60.26,Grains & Staples,334
2267,154,2024-10-07,20:02:00,20,Pastry,1,87.39,Bakery,238
2267,154,2024-10-07,20:02:00,20,Eggs,1,63.36,Dairy & Eggs,905
2267,154,2024-10-07,20:02:00,20,Salt,2,68.18,Grains & Staples,154
2267,154,2024-10-07,20:02:00,20,Spices,1,177.65,Grains & Staples,408
2268,52,2024-01-29,14:37:00,14,Juice,1,25.22,Beverages,773
2268,52,2024-01-29,14:37:00,14,Shoes,3,44.41,Footwear,905
2268,52,2024-01-29,14:37:00,14,Fiction Book,1,251.63,Books,863
2268,52,2024-01-29,14:37:00,14,Eggs,1,133.89,Dairy & Eggs,846
2269,447,2024-08-04,18:15:00,18,Diapers,1,340.16,Baby Care,458
2269,447,2024-08-04,18:15:00,18,Pasta,3,229.17,Grains & Staples,626
2269,447,2024-08-04,18:15:00,18,Eggs,1,40.91,Dairy & Eggs,327
2270,22,2024-10-09,9:54:00,9,Milk,3,430.34,Dairy & Eggs,863
2270,22,2024-10-09,9:54:00,9,Cake,3,280.31,Bakery,904
2270,22,2024-10-09,9:54:00,9,Sugar,2,64.51,Grains & Staples,809
2271,146,2024-12-01,20:03:00,20,Electric Kettle,1,373.61,Electronics,685
2271,146,2024-12-01,20:03:00,20,Milk,2,371.79,Dairy & Eggs,421
2271,146,2024-12-01,20:03:00,20,Detergent,1,78.13,Household,918
2271,146,2024-12-01,20:03:00,20,Soda,3,419.26,Beverages,214
2272,51,2024-12-23,21:48:00,21,Cooking Oil,1,461.7,Grains & Staples,123
2272,51,2024-12-23,21:48:00,21,Baby Food,3,222.11,Baby Care,896
2272,51,2024-12-23,21:48:00,21,Juice,1,154.17,Beverages,319
2272,51,2024-12-23,21:48:00,21,Onion,1,225.57,Fruits & Vegetables,914
2272,51,2024-12-23,21:48:00,21,Pastry,2,434.01,Bakery,629
2272,51,2024-12-23,21:48:00,21,Chicken Breast,3,292.44,Meat & Seafood,603
2272,51,2024-12-23,21:48:00,21,Bread,2,49.44,Bakery,876
2273,72,2024-10-02,8:35:00,8,Marker,1,443.74,Stationery,326
2273,72,2024-10-02,8:35:00,8,Soap,2,471.64,Personal Care,897
2273,72,2024-10-02,8:35:00,8,Onion,1,409.63,Fruits & Vegetables,960
2274,187,2024-03-26,19:47:00,19,Milk,1,113.63,Dairy & Eggs,469
2274,187,2024-03-26,19:47:00,19,Belt,2,337.03,Clothing Accessories,347
2274,187,2024-03-26,19:47:00,19,Soda,3,254.61,Beverages,775
2274,187,2024-03-26,19:47:00,19,Sugar,2,319.19,Grains & Staples,191
2275,262,2024-12-18,15:46:00,15,Phone Cover,2,256.33,Electronics,974
2275,262,2024-12-18,15:46:00,15,Coffee,3,162.15,Beverages,126
2275,262,2024-12-18,15:46:00,15,Cake,1,435.06,Bakery,314
2275,262,2024-12-18,15:46:00,15,Dishwashing Liquid,1,384.79,Household,796
2275,262,2024-12-18,15:46:00,15,Beef,3,290.88,Meat & Seafood,210
2276,334,2024-06-13,20:49:00,20,Pain Reliever,1,372.71,Health & Wellness,137
2276,334,2024-06-13,20:49:00,20,Beef,2,295.49,Meat & Seafood,106
2276,334,2024-06-13,20:49:00,20,Mixer Grinder,3,112.04,Electronics,556
2276,334,2024-06-13,20:49:00,20,Pain Reliever,1,93.57,Health & Wellness,130
2276,334,2024-06-13,20:49:00,20,Coffee,2,174.48,Beverages,275
2276,334,2024-06-13,20:49:00,20,Electric Kettle,3,289.11,Electronics,998
2276,334,2024-06-13,20:49:00,20,Onion,2,102.17,Fruits & Vegetables,185
2277,115,2024-10-18,10:17:00,10,Spices,2,254.25,Grains & Staples,439
2277,115,2024-10-18,10:17:00,10,Phone Cover,3,212.59,Electronics,460
2277,115,2024-10-18,10:17:00,10,Tomato,3,60.39,Fruits & Vegetables,588
2277,115,2024-10-18,10:17:00,10,Saree,1,235.3,Clothing,283
2278,449,2024-08-24,14:18:00,14,Banana,3,392.44,Fruits & Vegetables,845
2278,449,2024-08-24,14:18:00,14,Charger,2,295.45,Electronics,223
2278,449,2024-08-24,14:18:00,14,Fish,3,477.17,Meat & Seafood,789
2278,449,2024-08-24,14:18:00,14,Potato,3,481.43,Fruits & Vegetables,345
2278,449,2024-08-24,14:18:00,14,Eggs,3,266.3,Dairy & Eggs,981
2278,449,2024-08-24,14:18:00,14,Soda,1,77.96,Beverages,667
2279,269,2024-07-17,9:56:00,9,Cookies,3,93.38,Bakery,130
2279,269,2024-07-17,9:56:00,9,Energy Drink,3,330.13,Beverages,695
2279,269,2024-07-17,9:56:00,9,Electric Kettle,3,450.97,Electronics,368
2279,269,2024-07-17,9:56:00,9,Spices,3,185.94,Grains & Staples,509
2280,447,2024-01-29,15:47:00,15,Toothpaste,1,261.76,Personal Care,918
2280,447,2024-01-29,15:47:00,15,Face Wash,2,210.96,Personal Care,272
2280,447,2024-01-29,15:47:00,15,Cake,3,430.62,Bakery,219
2280,447,2024-01-29,15:47:00,15,Chocolate,1,117.22,Snacks,258
2280,447,2024-01-29,15:47:00,15,Toothpaste,2,464.23,Personal Care,879
2280,447,2024-01-29,15:47:00,15,Baby Food,1,419.65,Baby Care,233
2281,128,2024-10-26,15:55:00,15,Vitamins,1,52.97,Health & Wellness,177
2281,128,2024-10-26,15:55:00,15,Toothpaste,1,328.17,Personal Care,427
2281,128,2024-10-26,15:55:00,15,Shoes,2,16.01,Footwear,512
2281,128,2024-10-26,15:55:00,15,Potato,2,438.1,Fruits & Vegetables,370
2281,128,2024-10-26,15:55:00,15,Diapers,3,480.96,Baby Care,113
2282,118,2024-11-12,22:59:00,22,Energy Drink,1,292.26,Beverages,983
2282,118,2024-11-12,22:59:00,22,Shirt,3,334.02,Clothing,712
2282,118,2024-11-12,22:59:00,22,Onion,3,296.6,Fruits & Vegetables,755
2283,166,2024-08-22,19:30:00,19,Croissant,1,315.04,Bakery,585
2283,166,2024-08-22,19:30:00,19,Pasta,3,31.88,Grains & Staples,324
2283,166,2024-08-22,19:30:00,19,Spinach,1,399.79,Fruits & Vegetables,183
2283,166,2024-08-22,19:30:00,19,Chicken Breast,1,452.46,Meat & Seafood,338
2283,166,2024-08-22,19:30:00,19,Fiction Book,3,406.24,Books,805
2283,166,2024-08-22,19:30:00,19,Chips,2,64.41,Snacks,152
2284,194,2024-12-20,14:27:00,14,Milk,1,170.48,Dairy & Eggs,501
2284,194,2024-12-20,14:27:00,14,Electric Kettle,3,332.76,Electronics,170
2284,194,2024-12-20,14:27:00,14,Charger,3,51.33,Electronics,847
2284,194,2024-12-20,14:27:00,14,Earphones,3,354.98,Electronics,246
2284,194,2024-12-20,14:27:00,14,Earphones,2,251.76,Electronics,286
2284,194,2024-12-20,14:27:00,14,Vitamins,3,100.88,Health & Wellness,983
2285,133,2024-02-17,13:22:00,13,Electric Kettle,1,247.23,Electronics,702
2285,133,2024-02-17,13:22:00,13,Chocolate,2,244.16,Snacks,121
2285,133,2024-02-17,13:22:00,13,Cooking Oil,1,183.1,Grains & Staples,557
2285,133,2024-02-17,13:22:00,13,Bread,2,269.43,Bakery,667
2285,133,2024-02-17,13:22:00,13,Shampoo,2,493.46,Personal Care,241
2285,133,2024-02-17,13:22:00,13,Tomato,2,496.78,Fruits & Vegetables,937
2285,133,2024-02-17,13:22:00,13,Beef,1,162.12,Meat & Seafood,121
2286,214,2024-12-26,12:05:00,12,Tomato,3,410.78,Fruits & Vegetables,276
2286,214,2024-12-26,12:05:00,12,Potato,3,332.12,Fruits & Vegetables,442
2286,214,2024-12-26,12:05:00,12,Cooking Oil,1,87.23,Grains & Staples,357
2286,214,2024-12-26,12:05:00,12,Popcorn,2,412.43,Snacks,849
2286,214,2024-12-26,12:05:00,12,Pastry,1,387.7,Bakery,664
2286,214,2024-12-26,12:05:00,12,Tea,3,169.18,Beverages,248
2286,214,2024-12-26,12:05:00,12,Shoes,1,263.11,Footwear,307
2287,278,2024-03-03,11:00:00,11,Earphones,3,229.62,Electronics,280
2287,278,2024-03-03,11:00:00,11,Vitamins,3,344.24,Health & Wellness,440
2287,278,2024-03-03,11:00:00,11,Saree,1,54.6,Clothing,602
2287,278,2024-03-03,11:00:00,11,Jeans,2,12.25,Clothing,587
2287,278,2024-03-03,11:00:00,11,Cookies,2,96.72,Bakery,282
2287,278,2024-03-03,11:00:00,11,Educational Book,2,54.46,Books,227
2287,278,2024-03-03,11:00:00,11,Rice,2,13.02,Grains & Staples,825
2288,262,2024-04-08,13:25:00,13,Yogurt,2,484.52,Dairy & Eggs,173
2288,262,2024-04-08,13:25:00,13,Pain Reliever,1,279.47,Health & Wellness,880
2288,262,2024-04-08,13:25:00,13,Electric Kettle,3,106.99,Electronics,639
2289,69,2024-12-21,16:47:00,16,Electric Kettle,3,373.5,Electronics,930
2289,69,2024-12-21,16:47:00,16,Saree,3,135.19,Clothing,702
2289,69,2024-12-21,16:47:00,16,Electric Kettle,1,248.25,Electronics,460
2289,69,2024-12-21,16:47:00,16,Biscuits,3,244.99,Snacks,660
2289,69,2024-12-21,16:47:00,16,Prawns,3,483.44,Meat & Seafood,183
2289,69,2024-12-21,16:47:00,16,Pastry,1,60.44,Bakery,974
2289,69,2024-12-21,16:47:00,16,Pain Reliever,3,428.12,Health & Wellness,883
2290,125,2024-11-25,17:29:00,17,Sugar,3,463.3,Grains & Staples,959
2290,125,2024-11-25,17:29:00,17,Salt,2,413.2,Grains & Staples,441
2290,125,2024-11-25,17:29:00,17,Wheat Flour,3,341.23,Grains & Staples,147
2290,125,2024-11-25,17:29:00,17,Soda,2,140.61,Beverages,514
2290,125,2024-11-25,17:29:00,17,Onion,2,205.69,Fruits & Vegetables,718
2291,373,2024-05-23,17:40:00,17,Tissue,3,422.8,Household,418
2291,373,2024-05-23,17:40:00,17,Prawns,1,261.29,Meat & Seafood,507
2291,373,2024-05-23,17:40:00,17,Belt,1,61.29,Clothing Accessories,239
2291,373,2024-05-23,17:40:00,17,Orange,3,293.28,Fruits & Vegetables,221
2291,373,2024-05-23,17:40:00,17,Toothpaste,2,126.31,Personal Care,428
2291,373,2024-05-23,17:40:00,17,Croissant,1,464.82,Bakery,742
2291,373,2024-05-23,17:40:00,17,Dishwashing Liquid,3,212.69,Household,170
2292,108,2024-07-06,15:15:00,15,Prawns,1,208.68,Meat & Seafood,369
2292,108,2024-07-06,15:15:00,15,Notebook,1,327.87,Stationery,868
2292,108,2024-07-06,15:15:00,15,Chips,3,233.67,Snacks,883
2292,108,2024-07-06,15:15:00,15,Detergent,3,371.6,Household,209
2292,108,2024-07-06,15:15:00,15,Potato,1,424.85,Fruits & Vegetables,662
2293,126,2024-11-09,6:43:00,6,Jeans,2,391.21,Clothing,417
2293,126,2024-11-09,6:43:00,6,Marker,1,78.22,Stationery,546
2293,126,2024-11-09,6:43:00,6,Chips,1,361.63,Snacks,328
2293,126,2024-11-09,6:43:00,6,Floor Cleaner,3,243.93,Household,877
2293,126,2024-11-09,6:43:00,6,Onion,1,158.31,Fruits & Vegetables,282
2293,126,2024-11-09,6:43:00,6,Pain Reliever,3,333.57,Health & Wellness,830
2294,498,2024-01-17,18:53:00,18,Notebook,1,400.79,Stationery,463
2294,498,2024-01-17,18:53:00,18,Vitamins,2,49.47,Health & Wellness,352
2294,498,2024-01-17,18:53:00,18,Notebook,2,124.56,Stationery,111
2294,498,2024-01-17,18:53:00,18,Cheese,1,77.02,Dairy & Eggs,355
2295,394,2024-09-24,18:32:00,18,Electric Kettle,2,60.41,Electronics,205
2295,394,2024-09-24,18:32:00,18,Popcorn,3,116.76,Snacks,157
2295,394,2024-09-24,18:32:00,18,Chips,1,414.47,Snacks,941
2295,394,2024-09-24,18:32:00,18,Popcorn,1,428.96,Snacks,752
2295,394,2024-09-24,18:32:00,18,Fiction Book,1,179.5,Books,903
2295,394,2024-09-24,18:32:00,18,Eggs,3,393.32,Dairy & Eggs,158
2296,144,2024-05-08,19:24:00,19,Notebook,3,436.86,Stationery,841
2296,144,2024-05-08,19:24:00,19,Dishwashing Liquid,2,47.27,Household,259
2296,144,2024-05-08,19:24:00,19,Wheat Flour,2,354.98,Grains & Staples,397
2296,144,2024-05-08,19:24:00,19,Shampoo,2,250.32,Personal Care,962
